Transaction ID,Date,Customer ID,Country,Gender,Age,Product Category,Quantity,Price per Unit,Order Status
758,1/28/2024,CUST758,Brazil,Female,34,Clothing,14,135,Completed
759,1/29/2024,CUST759,France,Male,35,Beauty,15,32,Completed
760,1/30/2024,CUST760,Japan,Female,44,Clothing,4,137,Completed
761,1/31/2024,CUST761,Taiwan,Male,53,Electronics,3,107,Completed
762,2/1/2024,CUST762,Malaysia,Female,50,Beauty,10,66,Completed
763,2/2/2024,CUST763,Vietnam,Female,34,Clothing,15,125,Completed
764,2/3/2024,CUST764,Japan,Female,53,Electronics,5,30,Completed
765,2/4/2024,CUST765,USA,Female,42,Beauty,5,50,Cancelled
766,2/5/2024,CUST766,Germany,Female,32,Beauty,3,88,Completed
767,2/6/2024,CUST767,Italy,Female,56,Beauty,12,83,Completed
768,2/7/2024,CUST768,Taiwan,Male,29,Beauty,9,133,Completed
769,2/8/2024,CUST769,Taiwan,Female,47,Electronics,4,145,Completed
770,2/9/2024,CUST770,France,Male,43,Clothing,11,57,Completed
771,2/10/2024,CUST771,Thailand,Male,32,Beauty,5,174,Completed
772,2/11/2024,CUST772,Turkey,Female,18,Beauty,4,45,Completed
773,2/12/2024,CUST773,Brazil,Male,26,Beauty,5,94,Completed
774,2/13/2024,CUST774,Vietnam,Female,44,Electronics,7,136,Completed
775,2/14/2024,CUST775,Indonesia,Female,58,Electronics,9,28,Completed
776,2/15/2024,CUST776,Italy,Female,50,Clothing,7,118,Completed
777,2/16/2024,CUST777,South Korea,Female,22,Electronics,13,99,Completed
778,2/17/2024,CUST778,France,Male,59,Beauty,5,86,Completed
779,2/18/2024,CUST779,Indonesia,Female,22,Clothing,10,118,Completed
780,2/19/2024,CUST780,Vietnam,Female,38,Electronics,10,119,Completed
781,2/20/2024,CUST781,Malaysia,Male,49,Clothing,7,79,Completed
782,2/21/2024,CUST782,Germany,Female,63,Beauty,14,161,Completed
783,2/22/2024,CUST783,Vietnam,Female,31,Electronics,15,155,Completed
784,2/23/2024,CUST784,South Korea,Male,52,Electronics,10,55,Completed
785,2/24/2024,CUST785,Taiwan,Male,64,Electronics,5,64,Completed
786,2/25/2024,CUST786,France,Female,34,Electronics,3,60,Completed
787,2/26/2024,CUST787,Italy,Male,31,Clothing,7,30,Completed
788,2/27/2024,CUST788,South Korea,Male,62,Beauty,13,90,Completed
789,2/28/2024,CUST789,Italy,Male,21,Beauty,11,99,Completed
790,2/29/2024,CUST790,Bangladesh,Female,64,Clothing,11,28,Completed
791,3/1/2024,CUST791,Germany,Female,56,Clothing,2,103,Completed
792,3/2/2024,CUST792,France,Male,38,Electronics,15,158,Completed
793,3/3/2024,CUST793,Philippines,Female,54,Beauty,12,142,Completed
794,3/4/2024,CUST794,Indonesia,Male,21,Beauty,9,137,Completed
795,3/5/2024,CUST795,Italy,Male,56,Beauty,10,118,Completed
796,3/6/2024,CUST796,China,Male,61,Beauty,10,86,Completed
797,3/7/2024,CUST797,Italy,Female,20,Clothing,12,103,Completed
798,3/8/2024,CUST798,India,Female,40,Clothing,1,160,Completed
799,3/9/2024,CUST799,Italy,Male,52,Electronics,13,50,Completed
800,3/10/2024,CUST800,Brazil,Male,21,Beauty,6,68,Completed
801,3/11/2024,CUST801,Japan,Female,49,Electronics,7,157,Completed
802,3/12/2024,CUST802,Poland,Female,64,Clothing,14,94,Completed
803,3/13/2024,CUST803,Italy,Male,53,Electronics,13,142,Completed
804,3/14/2024,CUST804,Malaysia,Male,22,Clothing,8,92,Completed
805,3/15/2024,CUST805,Bangladesh,Male,39,Clothing,10,43,Completed
806,3/16/2024,CUST806,China,Female,41,Electronics,9,44,Completed
807,3/17/2024,CUST807,India,Male,50,Electronics,2,137,Cancelled
808,3/18/2024,CUST808,India,Female,50,Electronics,11,164,Completed
809,3/19/2024,CUST809,Thailand,Female,57,Beauty,10,71,Completed
810,3/20/2024,CUST810,Italy,Male,25,Beauty,2,25,Completed
811,3/21/2024,CUST811,Italy,Male,46,Clothing,5,114,Completed
812,3/22/2024,CUST812,Brazil,Female,19,Beauty,13,166,Completed
813,3/23/2024,CUST813,Italy,Male,47,Clothing,5,88,Completed
814,3/24/2024,CUST814,Turkey,Male,24,Beauty,6,62,Cancelled
815,3/25/2024,CUST815,South Korea,Male,53,Beauty,3,61,Completed
816,3/26/2024,CUST816,Turkey,Male,25,Clothing,8,150,Completed
817,3/27/2024,CUST817,Bangladesh,Female,36,Beauty,13,163,Completed
818,3/28/2024,CUST818,Poland,Female,21,Clothing,1,124,Completed
819,3/29/2024,CUST819,India,Female,23,Beauty,6,101,Completed
820,3/30/2024,CUST820,Brazil,Male,20,Beauty,4,27,Completed
821,3/31/2024,CUST821,Malaysia,Female,26,Clothing,1,158,Completed
822,4/1/2024,CUST822,Italy,Male,36,Electronics,15,34,Completed
823,4/2/2024,CUST823,Indonesia,Female,56,Electronics,7,29,Cancelled
824,4/3/2024,CUST824,Turkey,Female,47,Clothing,9,175,Completed
825,4/4/2024,CUST825,Turkey,Male,61,Clothing,13,162,Completed
826,4/5/2024,CUST826,Italy,Female,62,Electronics,4,154,Completed
827,4/6/2024,CUST827,Indonesia,Male,39,Beauty,4,37,Completed
828,4/7/2024,CUST828,Turkey,Male,63,Electronics,6,154,Completed
829,4/8/2024,CUST829,Japan,Female,19,Beauty,12,108,Completed
830,4/9/2024,CUST830,Thailand,Male,47,Clothing,15,89,Completed
831,4/10/2024,CUST831,Taiwan,Female,57,Beauty,3,87,Completed
832,4/11/2024,CUST832,Malaysia,Male,52,Beauty,13,125,Completed
833,4/12/2024,CUST833,Mexico,Female,59,Beauty,12,97,Completed
834,4/13/2024,CUST834,China,Female,38,Electronics,6,41,Completed
835,4/14/2024,CUST835,Bangladesh,Male,49,Clothing,7,33,Completed
836,4/15/2024,CUST836,India,Female,53,Electronics,11,167,Cancelled
837,4/16/2024,CUST837,Italy,Female,18,Clothing,10,62,Completed
838,4/17/2024,CUST838,Poland,Male,55,Beauty,10,118,Completed
839,4/18/2024,CUST839,Bangladesh,Male,26,Electronics,3,119,Completed
840,4/19/2024,CUST840,Vietnam,Female,20,Electronics,7,73,Completed
841,4/20/2024,CUST841,Bangladesh,Female,45,Beauty,14,93,Completed
842,4/21/2024,CUST842,United Kingdom,Female,28,Clothing,3,86,Completed
843,4/22/2024,CUST843,United Kingdom,Female,49,Clothing,13,102,Completed
844,4/23/2024,CUST844,Brazil,Female,19,Electronics,13,141,Completed
845,4/24/2024,CUST845,Poland,Female,23,Beauty,2,144,Completed
846,4/25/2024,CUST846,Indonesia,Female,55,Clothing,12,161,Completed
847,4/26/2024,CUST847,Turkey,Female,28,Electronics,14,100,Completed
848,4/27/2024,CUST848,United Kingdom,Female,41,Electronics,10,59,Completed
849,4/28/2024,CUST849,Germany,Female,45,Beauty,4,25,Cancelled
850,4/29/2024,CUST850,Turkey,Male,26,Clothing,12,64,Completed
851,4/30/2024,CUST851,United Kingdom,Male,50,Beauty,8,88,Completed
852,5/1/2024,CUST852,Mexico,Male,54,Clothing,13,174,Completed
853,5/2/2024,CUST853,Indonesia,Male,24,Beauty,15,84,Completed
854,5/3/2024,CUST854,Bangladesh,Male,28,Beauty,9,88,Completed
855,5/4/2024,CUST855,USA,Female,18,Beauty,7,117,Completed
856,5/5/2024,CUST856,Taiwan,Male,47,Electronics,1,96,Completed
857,5/6/2024,CUST857,Taiwan,Male,29,Electronics,3,35,Completed
858,5/7/2024,CUST858,Turkey,Male,32,Beauty,13,129,Completed
859,5/8/2024,CUST859,Indonesia,Female,25,Electronics,12,38,Completed
860,5/9/2024,CUST860,Brazil,Male,34,Electronics,14,84,Completed
861,5/10/2024,CUST861,Turkey,Male,50,Clothing,9,54,Completed
862,5/11/2024,CUST862,Taiwan,Female,44,Beauty,15,59,Completed
863,5/12/2024,CUST863,United Kingdom,Female,53,Clothing,12,29,Completed
864,5/13/2024,CUST864,Thailand,Male,59,Electronics,1,107,Completed
865,5/14/2024,CUST865,Vietnam,Female,40,Electronics,9,147,Completed
866,5/15/2024,CUST866,Thailand,Male,55,Clothing,8,102,Cancelled
867,5/16/2024,CUST867,Vietnam,Male,51,Clothing,1,86,Completed
868,5/17/2024,CUST868,Turkey,Female,38,Electronics,6,156,Completed
869,5/18/2024,CUST869,Brazil,Female,58,Beauty,5,113,Completed
870,5/19/2024,CUST870,Italy,Male,47,Beauty,6,66,Completed
871,5/20/2024,CUST871,Japan,Female,30,Electronics,10,113,Cancelled
872,5/21/2024,CUST872,Vietnam,Female,48,Clothing,12,170,Completed
873,5/22/2024,CUST873,Vietnam,Female,20,Beauty,13,64,Completed
874,5/23/2024,CUST874,Taiwan,Female,41,Electronics,13,96,Completed
875,5/24/2024,CUST875,Turkey,Male,35,Beauty,13,63,Completed
876,5/25/2024,CUST876,Indonesia,Male,38,Beauty,15,128,Completed
877,5/26/2024,CUST877,India,Male,59,Beauty,5,38,Completed
878,5/27/2024,CUST878,Indonesia,Female,18,Clothing,6,56,Completed
879,5/28/2024,CUST879,Malaysia,Female,58,Beauty,5,149,Completed
880,5/29/2024,CUST880,Malaysia,Female,47,Beauty,11,121,Completed
881,5/30/2024,CUST881,Malaysia,Male,29,Beauty,12,47,Completed
882,5/31/2024,CUST882,Taiwan,Female,35,Electronics,5,87,Completed
883,6/1/2024,CUST883,Mexico,Male,61,Clothing,4,167,Completed
884,6/2/2024,CUST884,Malaysia,Male,28,Beauty,3,169,Completed
885,6/3/2024,CUST885,Italy,Female,41,Clothing,3,77,Cancelled
886,6/4/2024,CUST886,Brazil,Male,31,Electronics,4,128,Completed
887,6/5/2024,CUST887,USA,Female,56,Beauty,9,128,Completed
888,6/6/2024,CUST888,Germany,Male,36,Clothing,2,63,Cancelled
889,6/7/2024,CUST889,Thailand,Male,24,Beauty,15,158,Completed
890,6/8/2024,CUST890,France,Male,34,Electronics,9,91,Completed
891,6/9/2024,CUST891,India,Female,22,Clothing,1,159,Completed
892,6/10/2024,CUST892,Indonesia,Female,56,Beauty,14,66,Completed
893,6/11/2024,CUST893,South Korea,Male,50,Beauty,15,39,Completed
894,6/12/2024,CUST894,Poland,Female,31,Beauty,15,135,Completed
895,6/13/2024,CUST895,Philippines,Male,57,Clothing,1,57,Completed
896,6/14/2024,CUST896,India,Male,61,Beauty,5,62,Completed
897,6/15/2024,CUST897,Taiwan,Male,61,Clothing,6,121,Cancelled
898,6/16/2024,CUST898,Turkey,Female,55,Electronics,6,57,Completed
899,6/17/2024,CUST899,China,Male,40,Clothing,3,110,Completed
900,6/18/2024,CUST900,Malaysia,Male,49,Beauty,7,90,Completed
901,6/19/2024,CUST901,Taiwan,Female,48,Clothing,9,34,Cancelled
902,6/20/2024,CUST902,Vietnam,Female,19,Beauty,11,29,Completed
903,6/21/2024,CUST903,Thailand,Female,28,Clothing,12,147,Completed
904,6/22/2024,CUST904,Mexico,Female,45,Beauty,10,98,Completed
905,6/23/2024,CUST905,Germany,Female,27,Beauty,8,121,Completed
906,6/24/2024,CUST906,Thailand,Female,46,Beauty,6,142,Completed
907,6/25/2024,CUST907,Italy,Male,20,Beauty,12,62,Cancelled
908,6/26/2024,CUST908,Thailand,Female,51,Clothing,8,165,Completed
909,6/27/2024,CUST909,Italy,Male,45,Beauty,12,71,Completed
910,6/28/2024,CUST910,Bangladesh,Male,25,Beauty,5,133,Completed
911,6/29/2024,CUST911,USA,Male,60,Beauty,8,39,Completed
912,6/30/2024,CUST912,Italy,Female,41,Beauty,10,160,Completed
913,7/1/2024,CUST913,Japan,Male,19,Clothing,12,29,Completed
914,7/2/2024,CUST914,United Kingdom,Female,32,Electronics,4,71,Completed
915,7/3/2024,CUST915,Brazil,Female,43,Electronics,10,92,Completed
916,7/4/2024,CUST916,Vietnam,Female,23,Clothing,8,100,Completed
917,7/5/2024,CUST917,France,Male,58,Clothing,10,154,Completed
918,7/6/2024,CUST918,Philippines,Male,34,Electronics,12,119,Completed
919,7/7/2024,CUST919,Poland,Male,47,Beauty,2,139,Completed
920,7/8/2024,CUST920,Mexico,Female,40,Electronics,12,60,Completed
921,7/9/2024,CUST921,Brazil,Female,36,Beauty,12,50,Completed
922,7/10/2024,CUST922,Vietnam,Female,56,Beauty,5,67,Completed
923,7/11/2024,CUST923,Germany,Male,18,Electronics,9,51,Completed
924,7/12/2024,CUST924,Poland,Female,28,Electronics,4,93,Completed
925,7/13/2024,CUST925,France,Female,55,Clothing,11,172,Completed
926,7/14/2024,CUST926,USA,Female,51,Beauty,6,35,Completed
927,7/15/2024,CUST927,Germany,Female,53,Electronics,15,98,Completed
928,7/16/2024,CUST928,Vietnam,Female,18,Beauty,1,128,Completed
929,7/17/2024,CUST929,Mexico,Female,54,Electronics,9,62,Completed
930,7/18/2024,CUST930,France,Female,41,Electronics,1,158,Completed
931,7/19/2024,CUST931,Philippines,Male,34,Beauty,5,47,Completed
932,7/20/2024,CUST932,Thailand,Female,40,Electronics,4,71,Completed
933,7/21/2024,CUST933,USA,Male,42,Beauty,13,114,Completed
934,7/22/2024,CUST934,Indonesia,Female,38,Clothing,12,70,Completed
935,7/23/2024,CUST935,Poland,Male,23,Beauty,13,131,Completed
936,7/24/2024,CUST936,Bangladesh,Male,33,Electronics,13,164,Completed
937,7/25/2024,CUST937,Bangladesh,Male,19,Beauty,14,165,Completed
938,7/26/2024,CUST938,Turkey,Female,41,Beauty,3,128,Completed
939,7/27/2024,CUST939,Mexico,Male,64,Clothing,13,135,Completed
940,7/28/2024,CUST940,Turkey,Male,49,Beauty,6,128,Completed
941,7/29/2024,CUST941,Mexico,Female,43,Beauty,2,84,Completed
942,7/30/2024,CUST942,Thailand,Male,37,Clothing,3,124,Cancelled
943,7/31/2024,CUST943,Poland,Female,59,Beauty,5,92,Completed
944,8/1/2024,CUST944,USA,Male,44,Electronics,15,157,Completed
945,8/2/2024,CUST945,Bangladesh,Female,57,Beauty,9,144,Completed
946,8/3/2024,CUST946,France,Male,50,Clothing,2,61,Cancelled
947,8/4/2024,CUST947,Turkey,Male,48,Clothing,10,96,Completed
948,8/5/2024,CUST948,Brazil,Female,61,Beauty,8,151,Completed
949,8/6/2024,CUST949,Bangladesh,Male,29,Electronics,14,130,Completed
950,8/7/2024,CUST950,India,Female,20,Clothing,2,116,Cancelled
951,8/8/2024,CUST951,Poland,Male,53,Electronics,11,55,Completed
952,8/9/2024,CUST952,Philippines,Female,46,Beauty,13,146,Completed
953,8/10/2024,CUST953,France,Male,61,Electronics,5,161,Completed
954,8/11/2024,CUST954,Italy,Female,30,Electronics,7,75,Completed
955,8/12/2024,CUST955,Bangladesh,Male,52,Beauty,8,53,Completed
956,8/13/2024,CUST956,China,Female,24,Beauty,1,64,Completed
957,8/14/2024,CUST957,Malaysia,Female,64,Clothing,6,65,Cancelled
958,8/15/2024,CUST958,China,Female,34,Beauty,1,35,Completed
959,8/16/2024,CUST959,India,Male,46,Clothing,2,175,Completed
960,8/17/2024,CUST960,Thailand,Male,30,Beauty,15,25,Completed
961,8/18/2024,CUST961,Bangladesh,Male,48,Electronics,1,70,Completed
962,8/19/2024,CUST962,Philippines,Female,62,Beauty,11,125,Completed
963,8/20/2024,CUST963,Indonesia,Male,44,Electronics,5,173,Completed
964,8/21/2024,CUST964,Mexico,Male,39,Beauty,10,114,Completed
965,8/22/2024,CUST965,Philippines,Female,56,Electronics,15,134,Completed
966,8/23/2024,CUST966,South Korea,Male,27,Electronics,9,81,Completed
967,8/24/2024,CUST967,Thailand,Female,20,Clothing,6,25,Completed
968,8/25/2024,CUST968,Bangladesh,Male,46,Clothing,11,87,Completed
969,8/26/2024,CUST969,India,Female,43,Beauty,11,79,Completed
970,8/27/2024,CUST970,Thailand,Female,42,Electronics,1,139,Completed
971,8/28/2024,CUST971,India,Female,61,Beauty,13,167,Completed
972,8/29/2024,CUST972,Malaysia,Male,37,Electronics,1,173,Completed
973,8/30/2024,CUST973,Germany,Female,57,Electronics,2,77,Completed
974,8/31/2024,CUST974,South Korea,Male,57,Beauty,9,161,Completed
975,9/1/2024,CUST975,China,Female,59,Clothing,3,81,Completed
976,9/2/2024,CUST976,Germany,Male,61,Clothing,15,141,Completed
977,9/3/2024,CUST977,Philippines,Female,18,Electronics,1,59,Completed
978,9/4/2024,CUST978,Philippines,Female,22,Clothing,5,87,Completed
979,9/5/2024,CUST979,Brazil,Female,55,Beauty,7,49,Completed
980,9/6/2024,CUST980,USA,Male,64,Beauty,6,114,Completed
981,9/7/2024,CUST981,China,Female,57,Beauty,12,99,Completed
982,9/8/2024,CUST982,Brazil,Male,54,Clothing,1,62,Completed
983,9/9/2024,CUST983,India,Female,54,Clothing,5,154,Completed
984,9/10/2024,CUST984,Taiwan,Male,42,Clothing,15,159,Completed
985,9/11/2024,CUST985,Philippines,Male,24,Beauty,5,115,Completed
986,9/12/2024,CUST986,Vietnam,Male,32,Clothing,6,41,Completed
987,9/13/2024,CUST987,Turkey,Male,25,Clothing,3,152,Completed
988,9/14/2024,CUST988,Bangladesh,Female,29,Beauty,5,132,Completed
989,9/15/2024,CUST989,Philippines,Male,27,Electronics,7,49,Completed
990,9/16/2024,CUST990,United Kingdom,Female,40,Clothing,5,112,Completed
991,9/17/2024,CUST991,Turkey,Male,32,Clothing,5,53,Completed
992,9/18/2024,CUST992,United Kingdom,Male,37,Electronics,5,87,Completed
993,9/19/2024,CUST993,United Kingdom,Female,42,Beauty,10,174,Completed
994,9/20/2024,CUST994,Japan,Male,19,Electronics,10,138,Completed
995,9/21/2024,CUST995,Malaysia,Female,52,Beauty,3,73,Completed
996,9/22/2024,CUST996,Thailand,Male,26,Electronics,1,105,Completed
997,9/23/2024,CUST997,Vietnam,Male,63,Beauty,5,108,Completed
998,9/24/2024,CUST998,Mexico,Male,45,Clothing,14,129,Completed
999,9/25/2024,CUST999,USA,Female,38,Beauty,9,172,Completed
1000,9/26/2024,CUST1000,Poland,Male,18,Electronics,14,142,Completed
